Using cuda:0 device
The  1-th iteration
---------------------------------------------
Epoch 129 Test Acc: 36.4765%, Test loss: 0.119751
Epoch 130 Test Acc: 36.2255%, Test loss: 0.119769
Epoch 131 Test Acc: 36.2569%, Test loss: 0.119779
Epoch 132 Test Acc: 36.2569%, Test loss: 0.119768
Epoch 133 Test Acc: 36.3420%, Test loss: 0.119753
Epoch 134 Test Acc: 36.1538%, Test loss: 0.119775
Epoch 135 Test Acc: 36.3420%, Test loss: 0.119763
Epoch 136 Test Acc: 36.4317%, Test loss: 0.119758
Epoch 137 Test Acc: 36.0866%, Test loss: 0.119792
Epoch 138 Test Acc: 36.3555%, Test loss: 0.119755
Epoch 139 Test Acc: 36.5258%, Test loss: 0.119731
Epoch 140 Test Acc: 36.0731%, Test loss: 0.119793
Epoch 141 Test Acc: 36.4137%, Test loss: 0.119723
Epoch 142 Test Acc: 36.2703%, Test loss: 0.119739
Epoch 143 Test Acc: 36.1359%, Test loss: 0.119783
Epoch 144 Test Acc: 36.1493%, Test loss: 0.119778
