Using cuda:0 device
The  1-th iteration
---------------------------------------------
Epoch 64 Test Acc: 36.3152%, Test loss: 0.121759
Epoch 65 Test Acc: 36.4003%, Test loss: 0.121762
Epoch 66 Test Acc: 36.3645%, Test loss: 0.121760
Epoch 67 Test Acc: 36.3465%, Test loss: 0.121759
Epoch 68 Test Acc: 36.5079%, Test loss: 0.121745
Epoch 69 Test Acc: 36.5034%, Test loss: 0.121752
Epoch 70 Test Acc: 36.4541%, Test loss: 0.121757
Epoch 71 Test Acc: 36.6154%, Test loss: 0.121743
Epoch 72 Test Acc: 36.4586%, Test loss: 0.121752
Epoch 73 Test Acc: 36.4003%, Test loss: 0.121763
Epoch 74 Test Acc: 36.3286%, Test loss: 0.121763
Epoch 75 Test Acc: 36.5437%, Test loss: 0.121750
Epoch 76 Test Acc: 36.4496%, Test loss: 0.121769
Epoch 77 Test Acc: 36.3510%, Test loss: 0.121783
Epoch 78 Test Acc: 36.4630%, Test loss: 0.121775
Epoch 79 Test Acc: 36.7095%, Test loss: 0.121754
Epoch 80 Test Acc: 36.5168%, Test loss: 0.121772
Epoch 81 Test Acc: 36.2390%, Test loss: 0.121792
Epoch 82 Test Acc: 36.4765%, Test loss: 0.121771
Epoch 83 Test Acc: 36.5213%, Test loss: 0.121764
Epoch 84 Test Acc: 36.5303%, Test loss: 0.121767
Epoch 85 Test Acc: 36.5437%, Test loss: 0.121771
Epoch 86 Test Acc: 36.4451%, Test loss: 0.121778
Epoch 87 Test Acc: 36.7633%, Test loss: 0.121751
Epoch 88 Test Acc: 36.3689%, Test loss: 0.121780
Epoch 89 Test Acc: 36.2927%, Test loss: 0.121788
Epoch 90 Test Acc: 36.5348%, Test loss: 0.121754
Epoch 91 Test Acc: 36.3913%, Test loss: 0.121772
Epoch 92 Test Acc: 36.5348%, Test loss: 0.121746
Epoch 93 Test Acc: 36.3331%, Test loss: 0.121762
Epoch 94 Test Acc: 36.7140%, Test loss: 0.121734
Epoch 95 Test Acc: 36.5572%, Test loss: 0.121752
Epoch 96 Test Acc: 36.4765%, Test loss: 0.121754
Epoch 97 Test Acc: 36.5034%, Test loss: 0.121748
Epoch 98 Test Acc: 36.6602%, Test loss: 0.121742
Epoch 99 Test Acc: 36.4944%, Test loss: 0.121755
Epoch 100 Test Acc: 36.5751%, Test loss: 0.121751
Epoch 101 Test Acc: 36.5303%, Test loss: 0.121739
Epoch 102 Test Acc: 36.5572%, Test loss: 0.121756
Epoch 103 Test Acc: 36.3465%, Test loss: 0.121757
Epoch 104 Test Acc: 36.8081%, Test loss: 0.121723
Epoch 105 Test Acc: 36.5885%, Test loss: 0.121737
Epoch 106 Test Acc: 36.3734%, Test loss: 0.121748
Epoch 107 Test Acc: 36.5975%, Test loss: 0.121742
Epoch 108 Test Acc: 36.6423%, Test loss: 0.121732
Epoch 109 Test Acc: 36.6334%, Test loss: 0.121732
Epoch 110 Test Acc: 36.4272%, Test loss: 0.121748
Epoch 111 Test Acc: 36.6961%, Test loss: 0.121722
Epoch 112 Test Acc: 36.6289%, Test loss: 0.121729
Epoch 113 Test Acc: 36.4989%, Test loss: 0.121727
Epoch 114 Test Acc: 36.3555%, Test loss: 0.121740
Epoch 115 Test Acc: 36.6020%, Test loss: 0.121723
Epoch 116 Test Acc: 36.4765%, Test loss: 0.121737
Epoch 117 Test Acc: 36.5034%, Test loss: 0.121728
Epoch 118 Test Acc: 36.4362%, Test loss: 0.121744
Epoch 119 Test Acc: 36.5706%, Test loss: 0.121734
Epoch 120 Test Acc: 36.6647%, Test loss: 0.121727
Epoch 121 Test Acc: 36.4541%, Test loss: 0.121729
Epoch 122 Test Acc: 36.5661%, Test loss: 0.121728
Epoch 123 Test Acc: 36.5706%, Test loss: 0.121725
